Server,Transactions
ieo2wlzsoax01/10.142.4.18/soa_server1,35657
Total,35657

Date,Time,Application,Service,No. of Requests,Min Time(ms),Max Time(ms),Avg Time(ms)
24/06/2019,18:45,soaag,ManageTopUp_1_0.topUpBillContract_1,2,552,671,612
24/06/2019,18:45,soaag,ManageTopUp_1_0.topUp_2,303,148,1327,287
24/06/2019,18:45,soaag,ManageUpgrade_1_0.getUpgradeEligibility,36,104,5872,624
24/06/2019,18:45,soaag,PaymentManagement_V1_0.getTokenizedCard,11,325,2649,882
24/06/2019,18:45,soaag,PaymentManagement_V1_0.validateBankAccount,10,84,283,147
24/06/2019,18:45,soaag,ReserveAmountCharging_1_0.chargeReservation,15,186,439,242
24/06/2019,18:45,soaag,ReserveAmountCharging_1_0.releaseReservation,14,82,129,98
24/06/2019,18:45,soaag,ReserveAmountCharging_1_0.reserveAmount,12,162,337,198
24/06/2019,18:45,thbs,AccountManagement_V1_0.getAccount,124,399,11850,1908
24/06/2019,18:45,thbs,AccountManagement_V1_0.getContacts,99,249,10823,1090
24/06/2019,18:45,thbs,BillingManagement_V1_0.billingAccount,10,106,130,115
24/06/2019,18:45,thbs,ContactManagement_V1_0.createContact,99,124,7098,822
24/06/2019,18:45,thbs,ContactManagement_V1_0.getContact,5913,105,11579,329
24/06/2019,18:45,thbs,ContactManagement_V1_0.updateContact,18,105,4889,749
24/06/2019,18:45,thbs,CustomerBillManagement_V1_0.customerBill,8,93,3994,586
24/06/2019,18:45,thbs,GeographicSiteManagement_V1_0.geographicSite,3,494,4429,1874
24/06/2019,18:45,thbs,ManageOrderShipment_V1_0.createShipment,10,1056,5166,1883
24/06/2019,18:45,thbs,NumberPortability_V1_0.portIn,17,126,584,192
24/06/2019,18:45,thbs,PartyInteractionManagement_V1_0.closeCustomerProblem,55,192,2254,489
24/06/2019,18:45,thbs,PartyInteractionManagement_V1_0.createPartyInteraction,154,211,8216,874
24/06/2019,18:45,thbs,PartyInteractionManagement_V1_0.getPartyInteraction,334,171,11202,608
24/06/2019,18:45,thbs,PartyInteractionManagement_V1_0.reOpenCustomerProblem,13,230,6505,994
24/06/2019,18:45,thbs,ProductOrderingManagement_V1_0.createOrder,17,74,144,89
24/06/2019,18:45,thbs,ProductOrderingManagement_V1_0.getOrder,1592,139,11143,632
24/06/2019,18:45,thbs,ProductOrderingManagement_V1_0.modifyOrder,32,148,3898,662
24/06/2019,18:45,thbs,ProfileAndPermissionsMgmt_V1_0.getPermissions,2801,1020,19022,2706
24/06/2019,18:45,thbs,ProfileAndPermissionsMgmt_V1_0.getProfile,82,397,6462,967
24/06/2019,18:45,thbs,ProfileAndPermissionsMgmt_V1_0.updatePermissions,101,1138,18994,3655
